"id","valueType","field","raw"
"/Device/Audio/Presets/Live/Extra/OutputProcess/Channels/Channel-3/AuxDelay/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/OutputProcess/Channels/Channel-3/AuxDelay/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/Extra/OutputProcess/Channels/Channel-4/AuxAttenuation/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/OutputProcess/Channels/Channel-4/AuxDelay/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/OutputProcess/Channels/Channel-4/AuxDelay/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/Extra/OutputProcess/Channels/Channel-5/AuxAttenuation/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/OutputProcess/Channels/Channel-5/AuxDelay/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/OutputProcess/Channels/Channel-5/AuxDelay/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/Extra/OutputProcess/Channels/Channel-6/AuxAttenuation/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/OutputProcess/Channels/Channel-6/AuxDelay/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/OutputProcess/Channels/Channel-6/AuxDelay/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/Extra/OutputProcess/Channels/Channel-7/AuxAttenuation/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/Extra/OutputProcess/Channels/Channel-7/AuxDelay/Enable","10","stringValue","0"
"/Device/Audio/Presets/Live/Extra/OutputProcess/Channels/Channel-7/AuxDelay/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/Generals/LatencyCompensation/Type","10","stringValue","0"
"/Device/Audio/Presets/Live/Generals/LatencyCompensation/Value","10","stringValue","0.0"
"/Device/Audio/Presets/Live/Generals/SignalGenerator/Enable/Value","40","boolValue","False"
"/Device/Audio/Presets/Live/Generals/SignalGenerator/Gain/Value","20","floatValue","0,06456500291824341"
"/Device/Audio/Presets/Live/Generals/Standby/Value","30","intValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-0/Gain-0/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-0/Gain-1/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-0/Gain-2/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-0/Gain-3/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-0/Gain-4/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-0/Gain-5/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-0/Gain-6/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-0/Gain-7/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-0/Mute-0/Value","40","boolValue","False"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-0/Mute-1/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-0/Mute-2/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-0/Mute-3/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-0/Mute-4/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-0/Mute-5/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-0/Mute-6/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-0/Mute-7/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-1/Gain-0/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-1/Gain-1/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-1/Gain-2/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-1/Gain-3/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-1/Gain-4/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-1/Gain-5/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-1/Gain-6/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-1/Gain-7/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-1/Mute-0/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-1/Mute-1/Value","40","boolValue","False"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-1/Mute-2/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-1/Mute-3/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-1/Mute-4/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-1/Mute-5/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-1/Mute-6/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-1/Mute-7/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-2/Gain-0/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-2/Gain-1/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-2/Gain-2/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-2/Gain-3/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-2/Gain-4/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-2/Gain-5/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-2/Gain-6/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-2/Gain-7/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-2/Mute-0/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-2/Mute-1/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-2/Mute-2/Value","40","boolValue","False"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-2/Mute-3/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-2/Mute-4/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-2/Mute-5/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-2/Mute-6/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-2/Mute-7/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-3/Gain-0/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-3/Gain-1/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-3/Gain-2/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-3/Gain-3/Value","20","floatValue","1"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-3/Gain-4/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-3/Gain-5/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-3/Gain-6/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-3/Gain-7/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-3/Mute-0/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-3/Mute-1/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-3/Mute-2/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-3/Mute-3/Value","40","boolValue","False"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-3/Mute-4/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-3/Mute-5/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-3/Mute-6/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-3/Mute-7/Value","40","boolValue","false"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-4/Gain-0/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-4/Gain-1/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-4/Gain-2/Value","20","floatValue","0"
"/Device/Audio/Presets/Live/InputMatrix/Channels/Channel-4/Gain-3/Value","20","floatValue","0"
